"","tconst","id","title","bechdel_rating","year","averageRating","numVotes","runtimeMinutes","genres","primaryTitle"
"1520","0084589",231,"Le Retour de Martin Guerre","3",1982,7.4,3470,"122","Biography,Crime,Drama","The Return of Martin Guerre"
"1521","0084602",6871,"Rocky III","0",1982,6.8,142850,"99","Drama,Sport","Rocky III"
"1522","0084637",8117,"Scarlet Pimpernel, The","2",1982,7.7,3794,"142","Action,Drama,Romance","The Scarlet Pimpernel"
"1523","0084649",1510,"Secret of NIMH, The","3",1982,7.6,30890,"82","Adventure,Animation,Drama","The Secret of NIMH"
"1524","0084695",3105,"Slumber Party Massacre, The","3",1982,5.7,7360,"77","Horror","The Slumber Party Massacre"
"1525","0084698",2251,"Smithereens","3",1982,6.7,939,"89","Drama,Music","Smithereens"
"1526","0084707",1003,"Sophie&#39;s Choice","3",1982,7.7,33691,"150","Drama,Romance","Sophie's Choice"
"1527","0084725",7107,"State of Things, The","3",1982,7.1,2342,"121","Drama","The State of Things"
"1528","0084726",896,"Star Trek: The Wrath of Khan","3",1982,7.7,100135,"113","Action,Adventure,Sci-Fi","Star Trek II: The Wrath of Khan"
"1529","0084745",7199,"Swamp Thing","2",1982,5.4,10763,"91","Horror,Sci-Fi","Swamp Thing"
"1530","0084777",7175,"Tenebre","2",1982,7.2,16380,"101","Horror,Mystery,Thriller","Tenebre"
"1531","0084787",1861,"Thing, The","0",1982,8.1,304977,"109","Horror,Mystery,Sci-Fi","The Thing"
"1532","0084805",2874,"Tootsie","1",1982,7.4,85032,"116","Comedy,Drama,Romance","Tootsie"
"1533","0084827",1002,"TRON","0",1982,6.8,101750,"96","Action,Adventure,Sci-Fi","TRON"
"1534","0084855",6704,"Verdict, The","1",1982,7.8,30033,"129","Drama","The Verdict"
"1535","0085218",8029,"Barefoot Gen","3",1983,8.1,5953,"83","Animation,Biography,Drama","Barefoot Gen"
"1536","0085267",3644,"Born in Flames","3",1983,6.2,634,"80","Comedy,Drama,Sci-Fi","Born in Flames"
"1537","0085276",2255,"Breathless","0",1983,5.8,7258,"100","Action,Drama,Romance","Breathless"
"1538","0085333",455,"Christine","1",1983,6.7,57612,"110","Horror","Christine"
"1539","0085334",5473,"A Christmas Story","1",1983,8,115864,"94","Comedy,Family","A Christmas Story"
"1540","0085382",7750,"Cujo","3",1983,6,31526,"93","Horror,Thriller","Cujo"
"1541","0085407",5427,"Dead Zone, The","1",1983,7.2,50846,"103","Horror,Sci-Fi,Thriller","The Dead Zone"
"1542","0085478",1105,"Educating Rita","3",1983,7.2,10623,"110","Comedy,Drama","Educating Rita"
"1543","0085482",2599,"El Norte","3",1983,7.7,4184,"141","Drama","El Norte"
"1544","0085496",3376,"Dark Habits","3",1983,6.6,5037,"114","Comedy,Drama","Dark Habits"
"1545","0085549",3972,"Flashdance","3",1983,6.1,40207,"95","Drama,Music,Romance","Flashdance"
"1546","0085601",4585,"Go for It","0",1983,7.2,7167,"107","Action,Adventure,Comedy","Go for It"
"1547","0085672",5257,"Hercules","3",1983,3.8,2811,"98","Adventure,Fantasy","Hercules"
"1548","0085701",1785,"Hunger, The","3",1983,6.7,19570,"97","Horror","The Hunger"
"1549","0085750",7243,"Jaws 3-D","3",1983,3.6,32268,"99","Adventure,Horror,Thriller","Jaws 3-D"
"1550","0085794",1896,"King of Comedy, The","1",1982,7.8,62051,"109","Comedy,Crime,Drama","The King of Comedy"
"1551","0085809",4079,"Koyaanisqatsi","0",1982,8.3,29924,"86","Documentary,Music","Koyaanisqatsi"
"1552","0085811",6126,"Krull","1",1983,6.1,25918,"116","Action,Adventure,Fantasy","Krull"
"1553","0085838",3672,"Lianna","3",1983,6.9,1420,"110","Drama,Romance","Lianna"
"1554","0085852",1696,"Liquid Sky","3",1982,6.1,4433,"112","Sci-Fi","Liquid Sky"
"1555","0085859",3519,"Local Hero","1",1983,7.5,17617,"111","Comedy,Drama","Local Hero"
"1556","0085894",4622,"Man With Two Brains, The","1",1983,6.4,21405,"93","Comedy,Romance,Sci-Fi","The Man with Two Brains"
"1557","0085933",5945,"Merry Christmas Mr Lawrence","0",1983,7.3,12345,"123","Drama,War","Merry Christmas Mr. Lawrence"
"1558","0085936",6127,"Mickey&#39;s Christmas Carol","1",1983,8.1,8139,"26","Animation,Comedy,Family","Mickey's Christmas Carol"
"1559","0085959",6439,"Meaning of Life , The","1",1983,7.6,97431,"107","Comedy,Musical","The Meaning of Life"
"1560","0086034",6313,"Octopussy","2",1983,6.6,81993,"131","Action,Adventure,Thriller","Octopussy"
"1561","0086066",7563,"Outsiders, The","2",1983,7.2,63751,"91","Crime,Drama","The Outsiders"
"1562","0086104",7531,"El pico","1",1983,6.8,541,"105","Drama","El pico"
"1563","0086190",671,"Star Wars: Episode VI - Return of the Jedi","1",1983,8.3,802599,"131","Action,Adventure,Fantasy","Star Wars: Episode VI - Return of the Jedi"
"1564","0086216",2387,"Rumble Fish","2",1983,7.2,27026,"94","Drama","Rumble Fish"
"1565","0086250",5321,"Scarface","1",1983,8.3,617527,"170","Crime,Drama","Scarface"
"1566","0086312",442,"Silkwood","3",1983,7.2,15671,"131","Biography,Drama,History","Silkwood"
"1567","0086393",4283,"Superman III","3",1983,4.9,55971,"125","Action,Comedy,Sci-Fi","Superman III"
"1568","0086425",4449,"Terms of Endearment","3",1983,7.4,46009,"132","Comedy,Drama","Terms of Endearment"
"1569","0086425",4448,"Terms of Endearment","1",1983,7.4,46009,"132","Comedy,Drama","Terms of Endearment"
"1570","0086465",1667,"Trading Places","1",1983,7.5,115885,"116","Comedy","Trading Places"
"1571","0086541",3892,"Videodrome","2",1983,7.3,69421,"87","Horror,Sci-Fi,Thriller","Videodrome"
"1572","0086543",6791,"4th Man, The","1",1983,7.3,5984,"102","Drama,Mystery,Thriller","The 4th Man"
"1573","0086567",3685,"WarGames","1",1983,7.1,78948,"114","Sci-Fi,Thriller","WarGames"
"1574","0086618",1822,"Yellowbeard","1",1983,6,6509,"96","Action,Adventure,Comedy","Yellowbeard"
"1575","0086619",7587,"Yentl","3",1983,6.6,10566,"133","Drama,Musical,Romance","Yentl"
"1576","0086739",2765,"Jewel in the Crown, The","3",1984,8.5,1648,"778","Drama,History,Romance","The Jewel in the Crown"
"1577","0086837",4623,"2010","1",1984,6.8,44752,"116","Adventure,Mystery,Sci-Fi","2010"
"1578","0086856",743,"Adventures of Buckaroo Banzai Across the 8th Dimension, The","3",1984,6.4,19828,"103","Adventure,Comedy,Romance","The Adventures of Buckaroo Banzai Across the 8th Dimension"
"1579","0086879",613,"Amadeus","3",1984,8.3,313915,"160","Biography,Drama,History","Amadeus"
"1580","0086896",7492,"Angel","3",1984,5.6,2041,"94","Action,Crime,Thriller","Angel"
"1581","0086904",5761,"Another Country","0",1984,7.2,4449,"90","Biography,Drama,Romance","Another Country"
"1582","0086927",6309,"Bachelor Party","3",1984,6.3,31382,"105","Comedy","Bachelor Party"
"1583","0086955",7404,"Best Defense","2",1984,3.6,4943,"94","Comedy,War","Best Defense"
"1584","0086960",1848,"Beverly Hills Cop","0",1984,7.3,140483,"105","Action,Comedy,Crime","Beverly Hills Cop"
"1585","0086973",3357,"Blame It on Rio","3",1984,5.7,8683,"100","Comedy,Romance","Blame It on Rio"
"1586","0086979",5731,"Blood Simple.","1",1984,7.7,74929,"99","Crime,Drama,Thriller","Blood Simple."
"1587","0086984",5040,"Body Double","2",1984,6.8,23386,"114","Mystery,Thriller","Body Double"
"1588","0086992",514,"Bostonians, The","3",1984,6.3,1562,"122","Drama,Romance","The Bostonians"
"1589","0087050",5879,"Children of the Corn","3",1984,5.6,39861,"92","Horror,Thriller","Children of the Corn"
"1590","0087078",413,"Conan the Destroyer","3",1984,5.9,67817,"103","Action,Adventure,Fantasy","Conan the Destroyer"
"1591","0087150",1500,"Dim Sum: A Little Bit of Heart","3",1985,6.6,329,"88","Comedy","Dim Sum: A Little Bit of Heart"
"1592","0087182",1534,"Dune","3",1984,6.6,106091,"137","Action,Adventure,Sci-Fi","Dune"
"1593","0087298",5154,"Friday the 13th Part IV: The Final Chapter","3",1984,6,35026,"91","Horror,Thriller","Friday the 13th: The Final Chapter"
"1594","0087332",376,"Ghostbusters","1",1984,7.8,305197,"105","Action,Comedy,Fantasy","Ghostbusters"
"1595","0087344",6529,"Godzilla 1985","0",1984,6.2,4936,"103","Action,Horror,Sci-Fi","Godzilla 1985"
"1596","0087363",406,"Gremlins","1",1984,7.2,164508,"106","Comedy,Fantasy,Horror","Gremlins"
"1597","0087433",1708,"Huang tudi (Yellow Earth)","0",1985,7.3,1753,"86","Drama,History,Music","Yellow Earth"
"1598","0087451",7403,"Ice Pirates, The","2",1984,5.7,8632,"91","Action,Adventure,Comedy","The Ice Pirates"
"1599","0087469",1048,"Indiana Jones and the Temple of Doom","0",1984,7.6,375597,"118","Action,Adventure","Indiana Jones and the Temple of Doom"
"1600","0087507",6523,"Johnny Dangerously","3",1984,6.4,11886,"90","Comedy,Crime","Johnny Dangerously"
"1601","0087538",1430,"Karate Kid, The","3",1984,7.2,147017,"126","Action,Drama,Family","The Karate Kid"
"1602","0087544",570,"Kaze no tani no Naushika","3",1984,8.1,117481,"117","Adventure,Animation,Fantasy","Nausicaä of the Valley of the Wind"
"1603","0087597",4633,"Last Starfighter, The","3",1984,6.7,32637,"101","Action,Adventure,Sci-Fi","The Last Starfighter"
"1604","0087644",2866,"Love Streams","3",1984,7.8,3802,"141","Drama","Love Streams"
"1605","0087755",4634,"Muppets Take Manhattan, The","3",1984,6.9,16805,"94","Adventure,Comedy,Drama","The Muppets Take Manhattan"
"1606","0087781",4053,"Natural, The","1",1984,7.5,37410,"138","Drama,Sport","The Natural"
"1607","0087799",3489,"Night of the Comet","3",1984,6.4,14790,"95","Comedy,Horror,Sci-Fi","Night of the Comet"
"1608","0087800",4182,"A nightmare on Elm Street","3",1984,7.5,171364,"91","Horror","A Nightmare on Elm Street"
"1609","0087814",4589,"Non ci resta che piangere","1",1984,7.8,4463,"113","Comedy,Fantasy","Nothing Left to Do but Cry"
"1610","0087843",6293,"Once Upon A Time In America","1",1984,8.4,256696,"229","Crime,Drama","Once Upon a Time in America"
"1611","0087884",813,"Paris, Texas","1",1984,8.1,65538,"145","Drama","Paris, Texas"
"1612","0087892",4725,"A Passage to India","3",1984,7.4,14642,"164","Adventure,Drama,History","A Passage to India"
"1613","0087909",4893,"Phenomena","3",1985,6.9,18584,"116","Horror,Mystery","Phenomena"
"1614","0087910",7402,"Philadelphia Experiment, The","1",1984,6.1,12341,"102","Adventure,Drama,Romance","The Philadelphia Experiment"
"1615","0087913",7530,"El pico 2","1",1984,6.3,275,"120","Drama","El pico 2"
"1616","0087928",575,"Police Academy","3",1984,6.7,98031,"96","Comedy","Police Academy"
"1617","0087951",4590,"Protocol","3",1984,5.4,3981,"96","Comedy","Protocol"
"1618","0087957",4193,"Purple Rain","3",1984,6.5,16608,"111","Drama,Music,Musical","Purple Rain"
"1619","0087981",7532,"Razorback","1",1984,6,4565,"95","Horror,Thriller","Razorback"
"1620","0087995",4355,"Repo Man","2",1984,6.9,28612,"92","Comedy,Crime,Sci-Fi","Repo Man"
"1621","0088000",5751,"Revenge of the Nerds","1",1984,6.6,43419,"90","Comedy","Revenge of the Nerds"
"1622","0088040",7391,"Los santos inocentes","3",1984,8.2,2732,"107","Drama","The Holy Innocents"
"1623","0088075",5255,"Secret Places","3",1984,7,83,"98","Drama","Secret Places"
"1624","0088117",6703,"Silent Night, Deadly Night","3",1984,5.9,10889,"79","Horror,Thriller","Silent Night, Deadly Night"
"1625","0088128",1296,"Sixteen Candles","3",1984,7.1,85556,"93","Comedy,Romance","Sixteen Candles"
"1626","0088146",2742,"A Soldier&#39;s Story","0",1984,7.2,7464,"101","Crime,Drama,Mystery","A Soldier's Story"
"1627","0088161",3885,"Splash","1",1984,6.2,60125,"111","Comedy,Fantasy,Romance","Splash"
"1628","0088170",1304,"Star Trek III: The Search for Spock","1",1984,6.7,65060,"105","Action,Adventure,Sci-Fi","Star Trek III: The Search for Spock"
"1629","0088172",5796,"Starman","0",1984,7,36884,"115","Romance,Sci-Fi","Starman"
"1630","0088206",2000,"Supergirl","3",1984,4.3,15780,"105","Action,Adventure,Fantasy","Supergirl"
"1631","0088247",1418,"Terminator, The","3",1984,8,683197,"107","Action,Sci-Fi","The Terminator"
"1632","0088258",1536,"This Is Spinal Tap","1",1984,8,114734,"82","Comedy,Music","This Is Spinal Tap"
"1633","0088286",4668,"Top Secret!","0",1984,7.2,51225,"90","Comedy","Top Secret!"
"1634","0088323",4157,"Neverending Story, The","1",1984,7.4,111840,"102","Adventure,Drama,Family","The NeverEnding Story"
"1635","0088461",1582,"What Have I Done to Deserve This?","3",1984,7.2,7109,"101","Comedy,Drama","What Have I Done to Deserve This?"
"1636","0088680",3872,"After Hours","2",1985,7.7,45884,"97","Comedy,Crime,Drama","After Hours"
"1637","0088683",602,"Agnes of God","3",1985,6.6,5912,"98","Drama,Mystery","Agnes of God"
"1638","0088727",935,"Anne of Green Gables","3",1985,8.4,16770,"199","Drama,Family","Anne of Green Gables"
"1639","0088748",2531,"Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar)","0",1985,6.8,7096,"79","Adventure,Animation,Comedy","Asterix and Caesar"
"1640","0088763",149,"Back to the Future","2",1985,8.5,856055,"116","Adventure,Comedy,Sci-Fi","Back to the Future"
"1641","0088771",4550,"Barbarian Queen","3",1985,3.9,1613,"72","Adventure,Fantasy","Barbarian Queen"
"1642","0088794",3320,"Better Off Dead","3",1985,7.2,36763,"97","Comedy,Romance","Better Off Dead..."
"1643","0088814",1949,"Black Cauldron, The","3",1985,6.5,25408,"80","Action,Adventure,Animation","The Black Cauldron"
"1644","0088846",880,"Brazil","3",1985,8,167159,"132","Drama,Sci-Fi","Brazil"
"1645","0088847",203,"Breakfast Club, The","3",1985,7.9,294996,"97","Comedy,Drama","The Breakfast Club"
"1646","0088885",4123,"Care Bears Movie, The","3",1985,5.6,4545,"77","Adventure,Animation,Comedy","The Care Bears Movie"
"1647","0088915",3719,"A Chorus Line","3",1985,6.1,8119,"113","Drama,Music,Musical","A Chorus Line"
"1648","0088930",1408,"Clue","3",1985,7.3,64692,"94","Comedy,Crime,Mystery","Clue"
"1649","0088939",991,"Color Purple, The","3",1985,7.8,67613,"154","Drama","The Color Purple"
"1650","0088944",2576,"Commando","1",1985,6.7,125603,"90","Action,Adventure,Thriller","Commando"
"1651","0088993",3802,"Day of the Dead","0",1985,7.2,54897,"96","Horror,Thriller","Day of the Dead"
"1652","0089015",3666,"Desert Hearts","3",1985,7,3864,"96","Drama,Romance","Desert Hearts"
"1653","0089017",1654,"Desperately Seeking Susan","3",1985,5.9,17993,"104","Comedy,Drama","Desperately Seeking Susan"
"1654","0089052",6853,"Dreamchild","3",1985,7,1273,"94","Biography,Comedy,Drama","Dreamchild"
"1655","0089066",4480,"Detective","1",1985,6.1,1323,"95","Comedy,Crime,Drama","Détective"
"1656","0089092",2152,"Enemy Mine","0",1985,6.9,37783,"108","Action,Adventure,Drama","Enemy Mine"
"1657","0089108",8071,"Esperando la carroza","3",1985,8.3,4144,"94","Comedy","Waiting for the Hearse"
"1658","0089118",4894,"F/X","1",1986,6.7,15032,"109","Action,Thriller","F/X"
"1659","0089126",2302,"Fandango","0",1985,6.7,6600,"91","Comedy,Drama","Fandango"
"1660","0089153",7173,"Flesh+Blood","3",1985,6.7,14209,"128","Adventure,Drama","Flesh + Blood"
"1661","0089155",1832,"Fletch","1",1985,6.9,41144,"98","Comedy,Crime,Mystery","Fletch"
"1662","0089173",5563,"Friday the 13th: A New Beginning","3",1985,4.8,26467,"92","Horror,Mystery,Thriller","Friday the 13th: A New Beginning"
"1663","0089175",5943,"Fright Night","2",1985,7.1,49015,"106","Horror,Thriller","Fright Night"
"1664","0089206",7576,"Night on the Galactic Railroad","0",1985,7.2,1182,"113","Adventure,Animation,Drama","Kenji Miyazawa's Night on the Galactic Railroad"
"1665","0089208",752,"Girls Just Want to Have Fun","3",1985,6,8561,"90","Comedy,Music,Romance","Girls Just Want to Have Fun"
"1666","0089218",3001,"Goonies, The","3",1985,7.8,201657,"114","Adventure,Comedy,Family","The Goonies"
"1667","0089276",4945,"Official Story, The","3",1985,7.8,5917,"112","Drama,History,War","The Official Story"
"1668","0089297",4451,"Hour of the Star","3",1986,7.4,826,"96","Drama","Hour of the Star"
"1669","0089371",2343,"Mr Vampire (Geung si sin sang)","1",1985,7.6,2831,"96","Action,Comedy,Fantasy","Mr. Vampire"
"1670","0089393",402,"Just One of the Guys","3",1985,6.5,11228,"90","Comedy,Romance","Just One of the Guys"
"1671","0089424",6792,"Kiss of the Spider Woman","2",1985,7.4,12190,"120","Drama","Kiss of the Spider Woman"
"1672","0089457",1269,"Ladyhawke","0",1985,7,37345,"121","Adventure,Comedy,Drama","Ladyhawke"
"1673","0089469",3986,"Legend","3",1985,6.5,51414,"94","Adventure,Fantasy,Romance","Legend"
"1674","0089470",5660,"Legend of Billie Jean, The","3",1985,6.6,7418,"96","Action,Drama","The Legend of Billie Jean"
"1675","0089686",6018,"A Nightmare on Elm Street 2: Freddy&#39;s Revenge","3",1985,5.4,50134,"87","Horror,Thriller","A Nightmare on Elm Street 2: Freddy's Revenge"
"1676","0089748",486,"Otac na sluzbenom putu","3",1985,7.9,7476,"136","Drama","When Father Was Away on Business"
"1677","0089755",6155,"Out of Africa","3",1985,7.2,59947,"161","Biography,Drama,Romance","Out of Africa"
"1678","0089822",576,"Police Academy 2: Their First Assignment","1",1985,5.7,44110,"87","Comedy","Police Academy 2: Their First Assignment"
"1679","0089838",3868,"A Private Function","3",1984,6.6,2132,"92","Comedy","A Private Function"
"1680","0089853",5297,"Purple Rose of Cairo","3",1985,7.7,40876,"82","Comedy,Fantasy,Romance","The Purple Rose of Cairo"
"1681","0089869",6730,"Quiet Earth, The","0",1985,6.8,21983,"91","Drama,Mystery,Sci-Fi","The Quiet Earth"
"1682","0089880",6840,"Rambo: First Blood Part II","0",1985,6.4,130102,"96","Action,Adventure,Thriller","Rambo: First Blood Part II"
"1683","0089881",2352,"Ran","1",1985,8.2,91981,"162","Action,Drama","Ran"
"1684","0089885",5564,"Re-Animator","0",1985,7.2,45886,"105","Comedy,Horror,Sci-Fi","Re-Animator"
"1685","0089886",1046,"Real Genius","1",1985,7,26040,"108","Comedy,Romance,Sci-Fi","Real Genius"
"1686","0089893",418,"Red Sonja","3",1985,5,33631,"89","Action,Adventure,Fantasy","Red Sonja"
"1687","0089908",2894,"Return to Oz","3",1985,6.8,21262,"113","Adventure,Family,Fantasy","Return to Oz"
"1688","0089927",6873,"Rocky IV","2",1985,6.8,154432,"91","Drama,Sport","Rocky IV"
"1689","0089960",963,"Sans toi ni loi (Vagabond)","3",1985,7.8,5583,"105","Drama,Romance","Vagabond"
"1690","0090056",5627,"Spies Like Us","1",1985,6.4,38321,"102","Adventure,Comedy","Spies Like Us"
"1691","0090065",3416,"Starchaser: The Legend of Orin","1",1985,6.7,1614,"107","Adventure,Animation,Sci-Fi","Starchaser: The Legend of Orin"
"1692","0090103",5467,"Sure Thing, The","3",1985,7,16888,"100","Comedy,Drama,Romance","The Sure Thing"
"1693","0090110",3741,"Sweet Dreams","3",1985,7.1,3556,"115","Biography,Drama,Music","Sweet Dreams"
"1694","0090192",6072,"Trancers","1",1984,6.1,4422,"76","Action,Sci-Fi","Trancers"
"1695","0090203",1789,"Trip To Bountiful, The","3",1985,7.6,3324,"108","Drama","The Trip to Bountiful"
"1696","0090264",6314,"A View to a Kill","1",1985,6.3,75809,"131","Action,Adventure,Thriller","A View to a Kill"
"1697","0090305",520,"Weird Science","3",1985,6.6,67482,"94","Comedy,Romance,Sci-Fi","Weird Science"
"1698","0090310",2613,"Wetherby","3",1985,7.1,1213,"102","Drama,Mystery","Wetherby"
"1699","0090315",2670,"When the Wind Blows","0",1986,7.8,8198,"84","Animation,Comedy,Drama","When the Wind Blows"
"1700","0090319",1187,"White Nights","1",1985,6.6,5816,"136","Drama","White Nights"
"1701","0090329",5632,"Witness","3",1985,7.4,73647,"112","Crime,Drama,Romance","Witness"
"1702","0090555",3614,"Crocodile Dundee","3",1986,6.5,81711,"97","Adventure,Comedy","Crocodile Dundee"
"1703","0090556",3155,"&#39;night, Mother","3",1986,7.6,1883,"96","Drama","'night, Mother"
"1704","0090570",1902,"84 Charing Cross Road","3",1987,7.5,6474,"100","Biography,Drama,Romance","84 Charing Cross Road"
"1705","0090605",283,"Aliens","3",1986,8.4,562843,"137","Action,Adventure,Sci-Fi","Aliens"
