"nconst","tconst","crew.type","primaryName","primaryProfession"
"nm0481990","0100758","writ2","Peter Laird","writer,art_department,producer"
"nm0481990","3949660","writ3","Peter Laird","writer,art_department,producer"
"nm0482141","0122459","writ2","Don Lake","writer,producer,actor"
"nm0482193","0038762","writ4","Stuart N. Lake","miscellaneous,writer"
"nm0482681","0105851","dir1","Ringo Lam","director,producer,writer"
"nm0482780","0106303","writ1","Ross LaManna","writer"
"nm0482780","0120812","writ1","Ross LaManna","writer"
"nm0482780","0266915","writ1","Ross LaManna","writer"
"nm0482794","3566726","dir3","Gina Lamar","producer,production_manager,editorial_department"
"nm0483149","0077189","writ3","Gavin Lambert","writer,actor,director"
"nm0483149","0059314","writ1","Gavin Lambert","writer,actor,director"
"nm0483149,nm0644048,nm0712947","0049010","writ5",NA,NA
"nm0483192","1716777","writ3","Jody Lambert","writer,director,actor"
"nm0483286","0107745","writ1","Rae Lambert","writer"
"nm0483451","3365778","writ2","Julien Lambroschini","actor,writer"
"nm0483766","0081398","writ1","Jake LaMotta","actor,writer,miscellaneous"
"nm0484108","1119123","dir1","Andrew Lancaster","composer,director,music_department"
"nm0484111","0084787","writ1","Bill Lancaster","writer,actor,producer"
"nm0484475","0101757","writ1","Neil Landau","writer,miscellaneous,producer"
"nm0484475,nm1749125,nm0273785,nm5255948","1764625","writ5",NA,NA
"nm0484479","0078869","writ3","Richard H. Landau","writer,producer,miscellaneous"
"nm0484840","1976009","writ1","Max Landis","writer,producer,actor"
"nm0484840","1706593","writ1","Max Landis","writer,producer,actor"
"nm0484840","5519340","writ1","Max Landis","writer,producer,actor"
"nm0484840","3316948","writ1","Max Landis","writer,producer,actor"
"nm0484840","2091935","writ1","Max Landis","writer,producer,actor"
"nm0484901","1561770","dir1","Michael Landon Jr.","producer,director,writer"
"nm0484907","0486822","writ1","Christopher Landon","writer,producer,director"
"nm0484907","1536044","writ2","Christopher Landon","writer,producer,director"
"nm0484907","5308322","dir1","Christopher Landon","writer,producer,director"
"nm0484907","2109184","writ1","Christopher Landon","writer,producer,director"
"nm0484907","2473682","dir1","Christopher Landon","writer,producer,director"
"nm0484907","2473682","writ1","Christopher Landon","writer,producer,director"
"nm0484907","1778304","writ1","Christopher Landon","writer,producer,director"
"nm0484933","0049408","writ3","Margaret Landon","writer,miscellaneous"
"nm0485298","0117110","dir1","David Lane","editor,director,editorial_department"
"nm0485637","1625340","dir1","Eric Laneuville","director,actor,producer"
"nm0485640","0098300","writ1","Lanier Laney","writer,miscellaneous,producer"
"nm0485647","0018937","writ4","Sidney Lanfield","director,writer,soundtrack"
"nm0485904","0120493","dir1","Samantha Lang","director,writer,assistant_director"
"nm0485943","0049408","dir1","Walter Lang","director,writer,actor"
"nm0485943","0055458","dir2","Walter Lang","director,writer,actor"
"nm0485943","0050307","dir1","Walter Lang","director,writer,actor"
"nm0486007","0107952","writ2","Doug Langdale","writer,miscellaneous,producer"
"nm0486007","2262227","writ2","Doug Langdale","writer,miscellaneous,producer"
"nm0486228","0051622","writ2","George Langelaan","writer"
"nm0486228","0091064","writ1","George Langelaan","writer"
"nm0486244","0103060","writ3","Todd W. Langen","miscellaneous,writer,soundtrack"
"nm0486244","0100758","writ4","Todd W. Langen","miscellaneous,writer,soundtrack"
"nm0486538","0032138","writ1","Noel Langley","writer,director,producer"
"nm0486538","0055458","writ1","Noel Langley","writer,director,producer"
"nm0486700","0089108","writ2","Jacobo Langsner","writer"
"nm0486748","0112130","dir1","Simon Langton","director,producer"
"nm0486773","2005156","writ1","Douglas Langway","director,writer,editor"
"nm0486773","1426320","writ1","Douglas Langway","director,writer,editor"
"nm0486773","1426320","dir1","Douglas Langway","director,writer,editor"
"nm0486773","2005156","dir1","Douglas Langway","director,writer,editor"
"nm0486824","0388500","writ2","Kate Lanier","writer,producer,director"
"nm0486824","0118589","writ2","Kate Lanier","writer,producer,director"
"nm0486824","0117603","writ2","Kate Lanier","writer,producer,director"
"nm0486824","0108551","writ3","Kate Lanier","writer,producer,director"
"nm0487067,nm0938379,nm1303925,nm0176689,nm6099014,nm0011240,nm0170160,nm0277730,nm0589702,nm1047603,nm1259714,nm1369754,nm2878787,nm2953596,nm3156708,nm4565159,nm5675376","3139072","writ5",NA,NA
"nm0487166","1379182","dir1","Yorgos Lanthimos","director,writer,producer"
"nm0487166","5715874","dir1","Yorgos Lanthimos","director,writer,producer"
"nm0487166","3464902","writ1","Yorgos Lanthimos","director,writer,producer"
"nm0487166","3464902","dir1","Yorgos Lanthimos","director,writer,producer"
"nm0487166","1859446","dir1","Yorgos Lanthimos","director,writer,producer"
"nm0487166","1859446","writ2","Yorgos Lanthimos","director,writer,producer"
"nm0487166","1379182","writ2","Yorgos Lanthimos","director,writer,producer"
"nm0487166","5715874","writ1","Yorgos Lanthimos","director,writer,producer"
"nm0487383","0282753","writ2","Laoshu","writer"
"nm0487567","0099851","writ1","James Lapine","writer,director,miscellaneous"
"nm0487567","0099851","dir1","James Lapine","writer,director,miscellaneous"
"nm0487567","0102103","dir1","James Lapine","writer,director,miscellaneous"
"nm0487567","2180411","writ1","James Lapine","writer,director,miscellaneous"
"nm0487582","2185503","writ1","Stan Lapinski","writer,actor"
"nm0487692","0807965","dir1","Stéphane Lapointe","director,writer"
"nm0487692","0807965","writ1","Stéphane Lapointe","director,writer"
"nm0488019","0231844","writ2","Annick Larboulette","location_management,writer,production_manager"
"nm0488057","0037008","writ5","Ring Lardner Jr.","writer"
"nm0488057","0035567","writ1","Ring Lardner Jr.","writer"
"nm0488295","0029207","writ3","John Francis Larkin","producer,writer,director"
"nm0488613","0088040","writ2","Antonio Larreta","writer,director,actor"
"nm0488613","0100990","writ2","Antonio Larreta","writer,director,actor"
"nm0488623","3103576","dir1","Arnaud Larrieu","director,writer,editor"
"nm0488623","3103576","writ2","Arnaud Larrieu","director,writer,editor"
"nm0488626","3103576","writ3","Jean-Marie Larrieu","director,writer,actor"
"nm0488626","3103576","dir2","Jean-Marie Larrieu","director,writer,actor"
"nm0488672","0062782","writ2","Larry","miscellaneous,writer"
"nm0488897","0048517","writ2","Samuel James Larsen","writer"
"nm0488899","0137338","writ1","Shana Larsen","writer"
"nm0488991","0077215","writ1","Glen A. Larson","writer,producer,music_department"
"nm0489309","0478724","dir1","Eric Lartigau","director,actor,writer"
"nm0489623","0086567","writ1","Lawrence Lasker","producer,writer"
"nm0489623","0105435","writ2","Lawrence Lasker","producer,writer"
"nm0489679","0046269","writ2","Jesse Lasky Jr.","writer,miscellaneous,producer"
"nm0489679,nm0307471,nm0290931","0049833","writ5",NA,NA
"nm0490052","0062687","writ4","Eddie Lateste","animation_department,writer,director"
"nm0490053","0061369","writ3","Willy Lateste","animation_department,writer,art_department"
"nm0490147","1392190","writ3","Nick Lathouris","actor,miscellaneous,director"
"nm0490417","0906778","writ1","Greg Latter","actor,writer,director"
"nm0490417","1654523","writ2","Greg Latter","actor,writer,director"
"nm0490487","0338564","dir1","Wai-Keung Lau","cinematographer,director,producer"
"nm0490487","0165499","dir1","Wai-Keung Lau","cinematographer,director,producer"
"nm0490582","1767382","dir2","Laura Lau","producer,writer,director"
"nm0490582","1767382","writ2","Laura Lau","producer,writer,director"
"nm0490605","0089371","writ1","Ricky Lau","director,actor,cinematographer"
"nm0490605","0089371","dir1","Ricky Lau","director,actor,cinematographer"
"nm0490640","0377191","dir4","William Lau","director,writer,editor"
"nm0490640","0426955","dir1","William Lau","director,writer,editor"
"nm0490640","1007920","dir1","William Lau","director,writer,editor"
"nm0490640","0450982","dir1","William Lau","director,writer,editor"
"nm0490702","0109440","writ3","Chantal Lauby","actress,writer,director"
"nm0490802","0182576","writ4","Gene Laufenberg","miscellaneous,producer,writer"
"nm0490950","0030341","writ3","Frank Launder","writer,producer,director"
"nm0490958","0091877","writ1","Dale Launer","writer,producer,director"
"nm0490958","0104952","writ1","Dale Launer","writer,producer,director"
"nm0491011","0112682","writ4","Guillaume Laurant","writer,actor"
"nm0491011","1149361","writ2","Guillaume Laurant","writer,actor"
"nm0491011","1981107","writ2","Guillaume Laurant","writer,actor"
"nm0491011","0211915","writ1","Guillaume Laurant","writer,actor"
"nm0491011","0344510","writ3","Guillaume Laurant","writer,actor"
"nm0491048","0022251","writ2","Stan Laurel","actor,writer,soundtrack"
"nm0491048","0032339","writ4","Stan Laurel","actor,writer,soundtrack"
"nm0491076","0036363","writ3","S.K. Lauren","writer"
"nm0491076,nm0574112,nm0780833","0029604","writ5",NA,NA
"nm0491229","0109900","writ2","Gilles Laurent","actor,writer,director"
"nm0491230","2800240","writ2","Guy Laurent","writer,actor"
"nm0491259","3365778","writ3","Mélanie Laurent","actress,director,writer"
"nm0491259","3365778","dir1","Mélanie Laurent","actress,director,writer"
"nm0491306","0107065","writ1","Arthur Laurents","writer,producer,soundtrack"
"nm0491306","0040806","writ4","Arthur Laurents","writer,producer,soundtrack"
"nm0491306","0056048","writ1","Arthur Laurents","writer,producer,soundtrack"
"nm0491306","0076843","writ1","Arthur Laurents","writer,producer,soundtrack"
"nm0491306","0040746","writ3","Arthur Laurents","writer,producer,soundtrack"
"nm0491306","0055614","writ2","Arthur Laurents","writer,producer,soundtrack"
"nm0491306","0040221","writ1","Arthur Laurents","writer,producer,soundtrack"
"nm0491306","0048673","writ1","Arthur Laurents","writer,producer,soundtrack"
"nm0491671","0133385","writ4","Gérard Lauzier","writer,director,actor"
"nm0491774","0246278","dir1","Yves Lavandier","writer,actor,director"
"nm0491774","0246278","writ1","Yves Lavandier","writer,actor,director"
"nm0491956","0807054","writ1","Paul Laverty","writer,actor"
"nm0491956","1924394","writ1","Paul Laverty","writer,actor"
"nm0491956","3655972","writ1","Paul Laverty","writer,actor"
"nm0491956","0212826","writ1","Paul Laverty","writer,actor"
"nm0491956","0460989","writ1","Paul Laverty","writer,actor"
"nm0491956","0313670","writ1","Paul Laverty","writer,actor"
"nm0491956","3110960","writ1","Paul Laverty","writer,actor"
"nm0491956","0380366","writ1","Paul Laverty","writer,actor"
"nm0491956","5168192","writ1","Paul Laverty","writer,actor"
"nm0491956","0151691","writ1","Paul Laverty","writer,actor"
"nm0491956","1242545","writ1","Paul Laverty","writer,actor"
"nm0492038","0463854","writ3","Enrique López Lavigne","producer,actor,writer"
"nm0492215","0296166","writ2","George LaVoo","producer,director,writer"
"nm0492315","1463188","writ1","Dennis Law","producer,writer,director"
"nm0492339","0061452","writ2","John Law","writer,music_department,editorial_department"
"nm0492553","0876154","writ1","Joseph Lawlor","producer,miscellaneous,writer"
"nm0492649","0089869","writ3","Bruno Lawrence","actor,writer,producer"
"nm0492692","0082640","writ3","D.H. Lawrence","writer"
"nm0492692","0066579","writ1","D.H. Lawrence","writer"
"nm0492692","0062990","writ3","D.H. Lawrence","writer"
"nm0492823","0053946","writ3","Jerome Lawrence","writer,miscellaneous,production_manager"
"nm0492823","0071803","writ1","Jerome Lawrence","writer,miscellaneous,production_manager"
"nm0492854","0029192","writ2","Josephine Lawrence","writer"
"nm0492909","0758766","dir1","Marc Lawrence","writer,producer,miscellaneous"
"nm0492909","0758766","writ1","Marc Lawrence","writer,producer,miscellaneous"
"nm0492909","0212346","writ1","Marc Lawrence","writer,producer,miscellaneous"
"nm0492909","0313737","writ1","Marc Lawrence","writer,producer,miscellaneous"
"nm0492909","0385307","writ1","Marc Lawrence","writer,producer,miscellaneous"
"nm0492909","0313737","dir1","Marc Lawrence","writer,producer,miscellaneous"
"nm0493042","0056172","writ1","T.E. Lawrence","writer"
"nm0493071","0024991","writ2","Vincent Lawrence","writer,miscellaneous"
"nm0493225","2005151","writ4","Guy Lawson","writer,producer,miscellaneous"
"nm0493251","0036323","writ1","John Howard Lawson","writer"
"nm0493314","3411444","writ2","Robert Lawson","writer"
"nm0493369","0115857","writ4","J.F. Lawton","writer,producer,director"
"nm0493369","0398913","writ1","J.F. Lawton","writer,producer,director"
"nm0493369","0100405","writ1","J.F. Lawton","writer,producer,director"
"nm0493441","1605798","dir1","Richard Laxton","director,producer,location_management"
"nm0493548","0432291","writ1","Cooper Layne","actor,producer,writer"
"nm0493548","0298814","writ1","Cooper Layne","actor,producer,writer"
"nm0493699","0129023","writ3","Justin Lazard","actor,producer,writer"
"nm0493855","0420087","writ2","Ken LaZebnik","writer,producer"
"nm0493857","0120794","writ1","Philip LaZebnik","writer,producer,miscellaneous"
"nm0493857","0114148","writ1","Philip LaZebnik","writer,producer,miscellaneous"
"nm0493857","0120762","writ4","Philip LaZebnik","writer,producer,miscellaneous"
"nm0494069","1661420","writ1","Maïwenn","actress,director,writer"
"nm0494069","1661420","dir1","Maïwenn","actress,director,writer"
"nm0494138","0048021","writ1","Auguste Le Breton","writer,actor"
"nm0494170","0387131","writ2","John le Carré","writer,producer,actor"
"nm0494170","1340800","writ3","John le Carré","writer,producer,actor"
"nm0494170","0100530","writ1","John le Carré","writer,producer,actor"
"nm0494170","1995390","writ1","John le Carré","writer,producer,actor"
"nm0494170","1972571","writ2","John le Carré","writer,producer,actor"
"nm0494257","0066518","writ1","Sheridan Le Fanu","writer"
"nm0494257","0023649","writ1","Sheridan Le Fanu","writer"
"nm0494257","0067367","writ2","Sheridan Le Fanu","writer"
"nm0494257","0067341","writ3","Sheridan Le Fanu","writer"
"nm0494355","1805297","dir1","Philippe Le Guay","writer,director,actor"
"nm0494355","2207050","writ2","Philippe Le Guay","writer,director,actor"
"nm0494355","2207050","dir1","Philippe Le Guay","writer,director,actor"
"nm0494355","1805297","writ1","Philippe Le Guay","writer,director,actor"
"nm0494378","0110958","writ2","Alain Le Henry","writer,assistant_director,actor"
"nm0494435","0039441","writ1","Alan Le May","writer,producer,director"
"nm0494435","0037508","writ2","Alan Le May","writer,producer,director"
"nm0494435","0049730","writ2","Alan Le May","writer,producer,director"
"nm0494885","0049787","dir1","Philip Leacock","director,producer,assistant_director"
"nm0494885","0067977","dir1","Philip Leacock","director,producer,assistant_director"
